prova_id,prova_nome,prova_banca,prova_regiao,prova_ano,prova_tipo,prova_created_at,prova_deleted_at,question_id,numero_questao,questao,imagem_indice,url_imagem
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42405","2","""O raquitismo e a osteomalácia são doenças caracterizadas pela deficiência da mineralização óssea com repercussões primariamente esqueléticas, mas que também podem afetar diversos outros tecidos e órgãos e comprometer a saúde global do indivíduo."" Em relação às alterações de cálcio, fósforo e vitamina D na infância, assinale a alternativa CORRETA:","1","https://pdres.s3.amazonaws.com/imgs/587bf556556e20e6b22b38c55208c6be.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42406","3","Pré-escolar, 4 anos de idade, comparece ao pronto atendimento com relato de febre, otalgia e secreção ocular, iniciados há três dias. Mãe relata que a dor piorou na última noite, com alívio parcial após uso de dipirona. Ao exame físico, o paciente encontra-se febril (Tax: 38,7°C), observa-se hiperemia e abaulamento da membrana timpânica à direita, secreção purulenta e hiperemia de conjuntiva em olho direito. Assinale a conduta MAIS ADEQUADA para o paciente:","1","https://pdres.s3.amazonaws.com/imgs/abe41086c9d1a3499c339c8905ff3ba7.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42407","4","A maior parte dos óbitos nos primeiros cinco anos de vida concentra-se no primeiro ano, sobretudo no primeiro mês de vida pós-natal. Esse fato tem como causa elevado número de agravos perinatais preveníveis. Sobre fatores envolvidos em um Nascimento Seguro para os recém-nascidos, é CORRETO afirmar:","1","https://pdres.s3.amazonaws.com/imgs/626007131c318eeae3da551a82f126ec.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42415","12","A violência sexual contra crianças e adolescentes é uma violação dos direitos humanos e um problema de saúde pública. Nesse sentido, os profissionais de saúde que atendem esse público precisam estar capacitados para atuar desde o levantamento de suspeitas, confirmação do diagnóstico, até o acompanhamento e tratamento de possíveis lesões e sequelas, além da condução das medidas legais e de proteção cabíveis nestes casos, em todos os serviços de saúde pediátricos, públicos e/ou privados. Sobre essa atuação, assinale a alternativa ERRADA:","1","https://pdres.s3.amazonaws.com/imgs/7041768f8deaef41bc6543944666f5fe.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42416","13","Lactente, 5 meses de idade, comparece à consulta para avaliação de lesões cutâneas. A mãe relata que há duas semanas a criança iniciou com lesões eritemato-papulares, algumas confluindo em placas, pruriginosas, em bochechas e couro cabeludo. Não consegue identificar nenhuma relação com produtos de higiene ou alimentação. Nega febre ou outras alterações. Vacinação em dia. Nega lesões semelhantes em outros familiares. Ao exame físico, observa-se pele seca, lesões descritas pela mãe, sem outras alterações ou lesões em outros locais. Assinale a hipótese diagnóstica MAIS PROVÁVEL para o paciente acima:","1","https://pdres.s3.amazonaws.com/imgs/89ff14e34f251f96c215d2227989bc66.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42419","16","Paciente, 29 anos, é trazida ao atendimento de urgência por autoridades policiais. A paciente relata ter sido agredida sexualmente quanto voltava do trabalho. Chorosa e confusa, refere ter sido forçada a praticar sexo oral e coito vaginal. Não sabe dizer se o agressor usou preservativos. Nega doenças ou uso de medicamentos regulares. Ciclos menstruais regulares e é usuária de DIU T de cobre há cinco anos. Após acolhimento inicial, é levada para realização de exames laboratoriais e abordagem terapêutica. Sobre a assistência à paciente na urgência, é CORRETO afirmar que:","1","https://pdres.s3.amazonaws.com/imgs/42168c62ddceedc263ac0050898d731c.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42420","17","Puérpera, cinco dias após parto normal sem episiotomia ou intercorrências clínicas, comparece à UBS com queixa de febre e mal-estar há dois dias. Pré-natal de risco habitual. Sobre as infecções puerperais, é CORRETO afirmar que:","1","https://pdres.s3.amazonaws.com/imgs/f0a169947e854d5a46ee5ccb6a39d0da.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42421","18","São nervos somáticos da pelve:","1","https://pdres.s3.amazonaws.com/imgs/228c57eddfa942d7e418b8acf6dbade5.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42423","20","A anemia é uma condição onde há redução da massa ou quantidade total de glóbulos vermelhos na corrente sanguínea. As gestantes apresentam maior vulnerabilidade para anormalidades hematológicas, devido às modificações específicas do ciclo gravídico-puerperal. Em relação às anemias na gestação, assinale a alternativa CORRETA:","1","https://pdres.s3.amazonaws.com/imgs/3082bb1d6949059ef684834e04edc2ff.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42424","21","Adolescente de 13 anos é atendida no serviço de ginecologia com as seguintes queixas: ausência de desenvolvimento das mamas e de menstruação. Informa rendimento escolar adequado, sempre foi a ""mais baixa da turma"" e faz atividade física (ginástica artística regularmente) desde os setes anos de idade. Nega patologias prévias, porém não fez controle pediátrico regularmente. Dentre as hipóteses diagnósticas abaixo relacionadas, assinale a MENOS PROVÁVEL:","1","https://pdres.s3.amazonaws.com/imgs/93b3643ad7def4d7d0c3340089c0a9b8.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42425","22","Paciente de 37 anos, nulípara, comparece para atendimento ginecológico de rotina. Faz uso de DIU T de cobre 380A como contraceptivo. Vive com HIV, em tratamento com terapia antirretroviral de alta atividade, com carga viral indetectável e CD4 > 1.000células/mm³. Solicita orientações sobre vacina contra HPV. Já fez uso de duas doses da vacina quadrivalente contra HPV, na unidade básica de saúde, sendo a segunda dose há um ano. A orientação CORRETA a ser dada à paciente é:","1","https://pdres.s3.amazonaws.com/imgs/0188ba03e6b0ca75ad108ea05551d99c.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42428","25","Gestante, com 34 semanas de gestação, comparece à consulta de urgência com queixa de dor supra púbica e ao fim da micção, bem como aumento da frequência urinária noturna e diurna. Refere ter tido dois outros episódios semelhantes nesta gestação, todos tratados com antibiótico na UBS. Em relação ao caso, assinale a alternativa CORRETA:","1","https://pdres.s3.amazonaws.com/imgs/747fe10231b9ad04ad66c923384f7371.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42429","26","Paciente de 22 anos, G1A1, retorna à consulta ginecológica trazendo resultado de exame citológico coletado há um mês. Relata bastante preocupação, pois o resultado evidencia processo inflamatório compatível com infeção pelo vírus papiloma humano (HPV) e lesão intraepitelial escamosa de baixo grau (LSIL). Nega ter sido vacinada para HPV. Não tem parceria fixa e faz uso de contraceptivo hormonal combinado oral. Afirma uso irregular de preservativos. Conforme diretriz do Ministério da Saúde, a conduta MAIS INDICADA para esta paciente é:","1","https://pdres.s3.amazonaws.com/imgs/67d99eee6fc93f10660dd11119424280.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42449","46","Homem de 64 anos foi atendido no pronto-socorro de um hospital que não possui serviço de hemodinâmica. Foi diagnosticado com infarto agudo do miocárdio (IAM) com supraelevação do segmento ST. Recebeu tratamento trombolítico com alteplase, apresentou resposta clínica e eletrocardiográfica (ECG pós-reperfusão sem anormalidades) e permaneceu sob monitorização. Encontrava-se assintomático e apresentava os seguintes dados vitais: FC 68bpm, FR 18ipm, SpO2 95% (ar ambiente), PA 136/84mmHg, quando foi observado o seguinte traçado eletrocardiográfico: Assinale a alternativa que apresenta a conduta MAIS ADEQUADA neste momento em relação à abordagem da alteração eletrocardiográfica observada:","1","https://pdres.s3.amazonaws.com/imgs/cac53962edf2984b8d86b6b307cf0194.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42450","47","Assinale a alternativa que apresenta um achado semiológico que NÃO poderia ter sido causado pela anormalidade identificada ao ECG:","1","https://pdres.s3.amazonaws.com/imgs/cac53962edf2984b8d86b6b307cf0194.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42451","48","O paciente é avaliado no ambulatório um ano após o IAM. Não apresenta queixas. É portador de diabetes melito tipo 2. Está em uso de AAS 100mg/dia, clopidogrel 75mg/dia, metoprolol 50mg/dia, metformina 850mg duas vezes/dia e atorvastatina 80mg/dia. Ao exame físico, PA 110/70mmHg e FC 72bpm. O ecocardiograma atual revela hipocinesia da parede anterior média e apical, e a fração de ejeção do VE foi estimada em 47%. Exames de laboratório: glicemia de jejum 145mg/dL; HgA1c 8,7%; colesterol total 166mg/dL; HDL 34mg/dL; LDL 88mg/dL; creatinina 1,1mg/dL; potássio 4,5mEq/L. Assinale a alternativa que apresenta uma conduta INADEQUADA neste caso:","1","https://pdres.s3.amazonaws.com/imgs/cac53962edf2984b8d86b6b307cf0194.png"
"685","PSU - MG - MG - 2024 - MASTOLOGIA","PSU","MG","MG","2024","2026-08-03T18:22:57.50619+00:00","","42456","53","Homem de 58 anos queixa-se de epigastralgia contínua, leve a moderada, exacerbada após as refeições, associada a anorexia, náuseas e vômitos. Os sintomas ocorrem há seis meses, período em que perdeu 8kg. É tabagista (30 maços-ano) e etilista (pelo menos 1L de destilado ao dia) há mais de 30 anos. Ao exame físico, apresenta dor à palpação do epigástrio, sem sinais de irritação peritoneal ou massas palpáveis. A TC do abdome revelou a seguinte imagem: Considerando o diagnóstico mais provável nesse caso, assinale uma alternativa que NÃO APRESENTA uma complicação possível dessa doença:","1","https://pdres.s3.amazonaws.com/imgs/2474eb26760898b1ea0b6a706c9ad9a5.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42484","6","Você está atendendo um escolar com queixa de sibilância recorrente. Quais das queixas relatadas abaixo são características da anamnese de uma criança com asma alérgica? Assinale a alternativa que estabeleça a relação CORRETA. I. Os episódios de sibilância são contínuos e muito duradores, sem fatores de melhora com broncodilatadores. II. Relato de história familiar de atopia e presença de dermatite atópica ao exame físico. III. A tosse é principalmente produtiva e ocorre durante todo o dia. IV. Queixa de tosse e cansaço quando chora ou quando ri. V. Infecções virais são importantes desencadeantes das crises.","1","https://pdres.s3.amazonaws.com/imgs/ff49552175e1e0e2cef7a17d9ea1972d.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42489","11","Joelma, 10 anos, é atendida no Pronto Atendimento com queixa de “inchaço dos olhos e diminuição do xixi” há 4 dias. Na semana passada ela teve dor de garganta e foi tratada com Amoxicilina. Ao exame físico, apresenta edema facial e de membros inferiores 2 cruzes em 4 e pressão arterial com níveis acima do percentil 95 para sexo, idade e percentil da altura. Você faz uma fita urinária dela e tem 3 cruzes de hemácias e 1 cruz de proteína. Solicita então exames de sangue. Dentre eles, qual é o mais importante para definir o diagnóstico desta paciente?","1","https://pdres.s3.amazonaws.com/imgs/d26ed0693d3ac6cde8f7ac32872f112b.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42491","13","Analise as afirmativas a seguir sobre o algoritmo/diretrizes para reanimação neonatal na sala de parto. I. A recomendação de colocar o monitor de ECG se justifica para que possamos ter de forma confiável o ritmo cardíaco e podermos traçar a conduta mais adequada. II. Apenas uma pequena parte dos recém-nascidos que necessitam de reanimação na sala de parto irão necessitar de suplementação de oxigênio durante essa reanimação. III. Em recém-nascido com boa vitalidade, o retardo no clampeamento do cordão umbilical visa melhorar a anemia durante o período neonatal e não oferece risco de efeitos adversos para o recém-nascido. IV. Em um recém-nascido com FC 130 bpm e esforço respiratório, está indicado colocar o monitor de saturação de oxigênio no membro superior direito e iniciar ventilação com pressão positiva se saturação estiver abaixo do alvo. Com base na sua análise, assinale a alternativa CORRETA.","1","https://pdres.s3.amazonaws.com/imgs/4b599f8db97d344fcd0a9938662b4233.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42493","15","Sobre o esquema básico de imunização recomendado pelo Ministério da Saúde em 2023, é CORRETO afirmar:","1","https://pdres.s3.amazonaws.com/imgs/1f4a29b5fad5a339aebcc52795b2ffa4.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42496","18","Menino com 10 anos consulta com queixa de que é um dos menores entre seus colegas. Não apresenta outras queixas. Mãe refere que com 8 anos e 6 meses a estatura do paciente era de 134 cm. Pai com 186 cm (percentil 90) e mãe com 168 cm (percentil 75). Ao exame, paciente com 139 cm (percentil 50), peso 37 kg (percentil 75), IMC (percentil 85), testículos com 1 ml de volume e sem pelos em região genital. Qual o diagnóstico do caso?","1","https://pdres.s3.amazonaws.com/imgs/224f4ee2b489bea67c304999acd2c61d.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42502","24","Em 2023 foi publicado um estudo que objetivava avaliar o papel da obesidade no risco de recorrência de câncer de mama em pacientes tratados com inibidores da aromatase. Nesse estudo 13230 pacientes que possuíam diagnóstico de câncer de mama e haviam recebido esse tratamento foram acompanhadas por um período médio de 6,2 anos e 1587 apresentaram recorrência da doença. Quando comparado a pacientes com peso corporal normal, a taxa de risco (“Hazard Ratio”) para recorrência em pacientes obesas foi de 1,18 (IC 95% 1,01-1,37), em pacientes com obesidade grau 3 foi de 1,32 (IC 95% 1,08-1,62) e em pacientes com sobrepeso, porém sem obesidade foi de 1,1 (IC 95% 0,97- 1,24). Legenda: IC 95% = Intervalo de Confiança de 95% Referência: JAMA Netw Open. 2023;6(10):e2337780. Qual a interpretação CORRETA para o resultado do estudo?","1","https://pdres.s3.amazonaws.com/imgs/05aebadca131d7ccf3319e8d6a899d05.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42503","25","No mês de maio de 2023, foi publicado o estudo CRICS-TriGGERSep, que objetivava avaliar o papel do uso de glicocorticoides em pacientes com pneumonia grave. Nesse estudo 800 pacientes diagnosticados com pneumonia comunitária grave e admitidos em unidade de terapia intensiva foram alocados de forma aleatória para receber Hidrocortisona 200mg por dia por 4 a 7 dias ou então uma solução de placebo. Todos os pacientes receberam a terapia padrão, incluindo o tratamento de suporte clínico e antibióticos. Os resultados evidenciaram que que no dia 28 de acompanhamento 6,2% (25 de 400 pacientes) dos pacientes no grupo hidrocortisona haviam evoluído para óbito enquanto no grupo placebo 11,9% (47 de 395 pacientes) tiveram o mesmo desfecho. A diferença entre a intervenção e o controle foi de -5,6 pontos percentuais (IC 95% -9,6 a -1,7; p=0,006). Legenda: IC 95% = Intervalo de Confiança de 95% Ref: N Engl J Med 2023; 388:1931-1941. Qual seria a classificação CORRETA para o desenho do estudo?","1","https://pdres.s3.amazonaws.com/imgs/05aebadca131d7ccf3319e8d6a899d05.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42508","30","Você está atendendo uma paciente de 30 anos que veio à consulta na UPA com queixa de prurido vulvar intenso e corrimento esbranquiçado. Ela tem ciclos regulares com a DUM há 20 dias, usa contraceptivo hormonal oral combinado e tem vida sexual ativa. Nunca engravidou, nega doenças e alergias e não usa outras medicações. Você examina a paciente e identifica a vulva hiperemiada, conteúdo vaginal branco grumoso e o útero indolor à mobilização. Baseado na história clínica, exame físico e diagnóstico, qual tratamento deverá ser instituído, segundo protocolo do Ministério da Saúde, para essa paciente?","1","https://pdres.s3.amazonaws.com/imgs/1a8ac8449019cc4a9b6f608630b3c898.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42510","32","Um médico acompanha em uma unidade de saúde um paciente de 89 anos com sequelas de um Acidente vascular encefálico que ocorreu há 2 anos, desde então o paciente encontra-se acamado, com traqueostomia e se alimentando por meio de gastrostostomia, totalmente dependente e pouco comunicativo. Nesse período vem apresentando vários episódios de pneumonia, que vêm sendo tratados em casa, uma vez que família não deseja internamento hospitalar, pois o paciente já havia manifestado previamente que não gostaria de “ficar nessa situação”. Há 3 dias passou a apresentar febre alta e piora do padrão respiratório, ele optou por manter o suporte domiciliar, porém hoje foi acionado, pois o paciente havia sido encontrado pela manhã sem pulso e irresponsivo. Ao avaliar o paciente, é constatado o óbito. O Sistema de Informações sobre Mortalidade (SIM) é um dos principais sistemas nacionais de informações que garante indicadores de saúde com grande interesse para a gestão. A fonte de dados para esse sistema é a Declaração de Óbito, por isso o preenchimento desse documento pelo médico é essencial para a confiabilidade dos dados. Assinale a alternativa que responda CORRETAMENTE como deve ser preenchido a declaração de óbito do caso.","1","https://pdres.s3.amazonaws.com/imgs/ff8d188fec3fdbfa4560ed222b442846.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42541","63","Paciente de 78 anos portador de hipertensão, diabetes e dislipidemia é admitido em serviço de emergência com quadro de dor precordial. Essa dor é do tipo queimação, com irradiação para o membro superior esquerdo, com piora quando precisou fazer pequenos esforço como subir na maca, porém com melhora após receber nitrato sublingual. Sua pressão arterial é de 130x80 e a frequência cardíaca de 82bpm. Você solicita prontamente um eletrocardiograma que evidencia o seguinte achado. Você solicita duas dosagens de troponina de alta sensibilidade com intervalo de 2 horas entre elas, o primeiro resultado revela um valor de 14 pg/dL (ref: 16pg/dL) e a segunda um valor de 12 pg/dL. Considerando que o paciente se encontra estável no momento, qual a melhor conduta para o caso?","1","https://pdres.s3.amazonaws.com/imgs/f76950b2b10c295a43850dbf5887fbb2.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42542","64","Paciente de 78 anos portador de hipertensão, diabetes e dislipidemia é admitido em serviço de emergência com quadro de dor precordial. Essa dor é do tipo queimação, com irradiação para o membro superior esquerdo, com piora quando precisou fazer pequenos esforço como subir na maca, porém com melhora após receber nitrato sublingual. Sua pressão arterial é de 130x80 e a frequência cardíaca de 82bpm. Você solicita prontamente um eletrocardiograma que evidencia o seguinte achado. Você solicita duas dosagens de troponina de alta sensibilidade com intervalo de 2 horas entre elas, o primeiro resultado revela um valor de 14 pg/dL (ref: 16pg/dL) e a segunda um valor de 12 pg/dL. Qual das drogas abaixo teria efeito prognóstico para o paciente e deveria ser iniciada nas primeiras 24 horas?","1","https://pdres.s3.amazonaws.com/imgs/f76950b2b10c295a43850dbf5887fbb2.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42545","67","Você está de plantão e recebe um paciente trazido pelos familiares. Ao avaliar o paciente, percebe que ele não responde nem apresenta pulsos palpáveis, inicia então manobras de ressuscitação cardiopulmonar. O desfibrilador já está disponível e você verifica o ritmo abaixo. Considerando que está utilizando um desfibrilador monofásico, qual a sua conduta nesse momento?","1","https://pdres.s3.amazonaws.com/imgs/f15b5b00fc21a4faba3a2f5b1b458fc8.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42546","68","Você está de plantão e recebe um paciente trazido pelos familiares. Ao avaliar o paciente, percebe que ele não responde nem apresenta pulsos palpáveis, inicia então manobras de ressuscitação cardiopulmonar. O desfibrilador já está disponível e você verifica o ritmo abaixo. Após a aplicação do choque, qual a sua conduta imediata?","1","https://pdres.s3.amazonaws.com/imgs/f15b5b00fc21a4faba3a2f5b1b458fc8.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42559","81","Uma paciente de 56 anos é trazida ao serviço de emergência com quadro de rebaixamento do nível de consciência. Ao exame clínico, apresenta-se com anisocoria, frequência cardíaca de 40bpm, pressão arterial de 180x100 mmHg e frequência respiratória de 8ipm. Você procede com a intubação orotraqueal e realiza uma tomografia de crânio com a seguinte imagem. Qual o diagnóstico da paciente?","1","https://pdres.s3.amazonaws.com/imgs/8738e1a86dda975747f9077caf2a6eb4.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42560","82","Uma paciente de 56 anos é trazida ao serviço de emergência com quadro de rebaixamento do nível de consciência. Ao exame clínico, apresenta-se com anisocoria, frequência cardíaca de 40bpm, pressão arterial de 180x100 mmHg e frequência respiratória de 8ipm. Você procede com a intubação orotraqueal e realiza uma tomografia de crânio com a seguinte imagem. Sobre o manejo clínico da paciente, além da intervenção cirúrgica, qual das medidas clínicas poderia ser aplicada neste momento?","1","https://pdres.s3.amazonaws.com/imgs/8738e1a86dda975747f9077caf2a6eb4.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42567","89","Paciente de 59 anos, portador de hipertensão arterial, diabetes e dislipidemia, é admitido em serviço de emergência com quadro de dor abdominal de início súbito. Ao exame físico, você percebe um paciente com abdome rígido, com sinais de irritação peritoneal. Na rotina de abdome agudo, você obtém a seguinte imagem. Qual o diagnóstico mais provável?","1","https://pdres.s3.amazonaws.com/imgs/4d2622456d5979379f05601ddd29583a.png"
"686","PUC - PR - PR - 2024 - R+ - CIRURGIA","PUC","PR","PR","2024","2026-08-03T18:22:57.636463+00:00","","42570","92","Você é chamado para avaliar um paciente na UTI. O paciente foi vítima de trauma com múltiplas fraturas e encontra-se intubado, com edema periférico importante e com altas doses de drogas vasoativas. Desde ontem, passou a apresentar quadro de distensão abdominal importante. A radiografia de abdome obtém o seguinte achado. Qual o diagnóstico do paciente e a conduta?","1","https://pdres.s3.amazonaws.com/imgs/90ce146a4d9eee7e39d8a235f03382db.png"
"687","PUC - RS - RS - 2024 - R+ - CIRURGIA","PUC","RS","RS","2024","2026-08-03T18:23:19.769439+00:00","","42579","1","Um ensaio clínico randomizado e controlado foi conduzido com 2 grupos paralelos, com o objetivo de avaliar a eficácia para prevenção de morte súbita após um infarto. O ensaio foi analisado por intenção de tratar e comparou dois tratamentos diferentes: o primeiro era tomar um comprimido uma vez ao dia durante um período de 12 meses (controle), enquanto o segundo envolveu o uso de dois comprimidos por dia, por um período de 6 meses (experimental). Em relação ao estudo apresentado, qual é o número necessário a tratar (NNT) para evitar uma morte súbita após um infarto?","1","https://pdres.s3.amazonaws.com/imgs/acf22d5b9f7e02a583a394d8efe3d989.png"
"687","PUC - RS - RS - 2024 - R+ - CIRURGIA","PUC","RS","RS","2024","2026-08-03T18:23:19.769439+00:00","","42580","2","Homem, 54 anos, sofreu uma laceração profunda na mão direita enquanto trabalhava em seu jardim. A ferida foi causada por um objeto enferrujado. O paciente possui histórico comprovado de três doses da vacina tríplice bacteriana (DTP) na infância e uma dose de vacina antitetânica de reforço há 12 anos, após sofrer um acidente de carro. Em relação ao caso apresentado, qual é a conduta correta neste momento?","1","https://pdres.s3.amazonaws.com/imgs/5396e372952fd73b9ffa0db0adacb72e.png"
"687","PUC - RS - RS - 2024 - R+ - CIRURGIA","PUC","RS","RS","2024","2026-08-03T18:23:19.769439+00:00","","42587","9","Homem, 50 anos, que sofreu acidente automobilístico, é levado à unidade de urgência, clinicamente estável. Ao exame físico: deformidade em membro inferior direito, com rotação externa e encurtamento, sem lesão neurológica distal e/ou vascular. As radiografias da coxa e da pelve evidenciam apenas fratura cominutiva da diáfise do fêmur direito. O melhor tratamento cirúrgico para esse caso é a colocação de _______________.","1","https://pdres.s3.amazonaws.com/imgs/6a11a880fdce056a761bd441a7868ddd.png"
"687","PUC - RS - RS - 2024 - R+ - CIRURGIA","PUC","RS","RS","2024","2026-08-03T18:23:19.769439+00:00","","42588","10","Recém-nascido (RN), masculino, nasce em um centro obstétrico e, durante o atendimento inicial, a equipe médica identifica que o RN apresenta boa parte das suas alças intestinais fora da cavidade abdominal, não recobertas por membranas. Essa exteriorização das alças intestinais ocorre por um defeito da parede abdominal anterior próximo ao cordão umbilical. Na principal hipótese diagnóstica para o caso, espera-se que o defeito da parede abdominal onde ocorre a exteriorização das alças intestinais se apresente à _______________ do cordão umbilical, assim como a presença de outras anomalias congênitas associadas seja uma situação _______________.","1","https://pdres.s3.amazonaws.com/imgs/e02267058d5981ca67e9e729e879b271.png"
"687","PUC - RS - RS - 2024 - R+ - CIRURGIA","PUC","RS","RS","2024","2026-08-03T18:23:19.769439+00:00","","42602","24","Lactente, 7 meses, com pigmentação cutânea escura, a termo, peso nascimento 3200 g, com bom crescimento e desenvolvimento, comparece à consulta de puericultura. Mãe refere que oferece três mamadeiras/dia de leite de vaca integral, com volume de 600 mL/dia, que administra sulfato ferroso em dose profilática e que suspendeu a suplementação com vitamina D aos 6 meses. Solicita orientações quanto aos cuidados do filho. Quanto à preparação da mamadeira, a orientação é_______________. Em relação ao uso de sulfato ferroso, deverá _______________. Além disso, deve _______________. As informações que completam corretamente as lacunas, na ordem em que se encontram, estão contidas na alternativa:","1","https://pdres.s3.amazonaws.com/imgs/602f4e80c9453d931df00e0232cbce33.png"
"687","PUC - RS - RS - 2024 - R+ - CIRURGIA","PUC","RS","RS","2024","2026-08-03T18:23:19.769439+00:00","","42604","26","Mulher, 21 anos, procura atendimento médico por dor durante o ato sexual, na tentativa de penetração vaginal. Refere que a primeira atividade sexual foi aos 18 anos e que esta não foi uma boa experiência. Desde então tentou inúmeras vezes a prática penetrativa, sempre com queixa de dor. Sente que sua musculatura vaginal se contrai de forma involuntária, o que causa a dificuldade, apesar de querer consumar o ato. Sente desejo sexual e prazer com outras práticas sexuais que não sejam penetração. Deseja ajuda, pois essa situação está lhe causando sofrimento e dificuldade nas relações interpessoais com parcerias. Em relação ao acaso, afirma-se: I. A persistência dos sintomas por mais de 6 meses e a presença do sofrimento conduzem à hipótese diagnóstica de disfunção sexual. II. O tratamento inicial é baseado em técnica de dessensibilização sistemática. III. O exame físico é fundamental para confirmar a função sexual saudável. Estão corretas as afirmativas:","1","https://pdres.s3.amazonaws.com/imgs/89d36eb15f0a5a7bfabf43d3e14ab43b.png"
"687","PUC - RS - RS - 2024 - R+ - CIRURGIA","PUC","RS","RS","2024","2026-08-03T18:23:19.769439+00:00","","42616","38","Homem, 49 anos, sem comorbidades nem uso prévio de medicações, procura atendimento na emergência por tonturas recorrentes e palpitações. Nega história de síncope, dor torácica ou dispneia. Ao exame físico: PA 110/80 mmHg, FC 50 bpm, SaO₂ 96% (ar ambiente). Restante do exame físico sem particularidades. Realizado eletrocardiograma de superfície convencional de 12 derivações. Assinale a alternativa que apresenta o diagnóstico correto para o caso.","1","https://pdres.s3.amazonaws.com/imgs/e45a249003365244849425855d624209.png"
