id,statement,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation,exam_year,exam_board,exam_institution,exam_region,tags,areas_conhecimento,assuntos,anulada,ai_decs_descriptors
25538,"Pedro, RN a termo, adequado para idade gestacional, PN 3400g, filho de mãe comorbidade e com pré-natal adequado, ultrassom morfológico normal. Sorologia de toxoplasmose com 7 semanas de gestação: IgM (método Elisa) positivo, IgG positivo, com alta avidez. Exame clínico normal ao nascimento. A conduta recomendada é:","realizar avaliação de fundo de olho, ultrassonografia transfontanela e abdominal, hemograma, punção lombar e sorologias do recém-nascido, antes de indicar o tratamento.","coletar sorologia para toxoplasmose do sangue do cordão, realizar fundoscopia e indicar o tratamento dependendo do resultado.","realizar cuidados de rotina, não havendo necessidade de investigação diagnóstica ou de tratamento do recém-nascido.","iniciar tratamento com sulfadiazina, pirimetamina e ácido folínico por um ano, independentemente do resultado de exames.",,C,,2024,CERMAM,,AM,,,,false,"[{""term"":""Toxoplasmose Congênita"",""code"":""27870"",""tree_ids"":[""C01.207.205.300.900"",""C01.610.752.250.800.445"",""C10.228.228.205.300.900"",""C16.614.909""],""hierarchy_path"":""Doenças › C01.207.205.300.900"",""role"":""primary""}]"
25537,"O sobrepeso e a obesidade são definidos pela OMS como uma epidemia mundial. 80% das crianças com sobrepeso ou obesidade tornam-se adultos obesos. Sobre a obesidade infantil, é INCORRETO afirmar que:","Como prevenção, deve-se comer à mesa, em família, pelo menos 5 a 6 vezes por semana.",O IMC (índice de Massa Corporal) não é um bom parâmetro para definir sobrepeso e obesidade infantil.,É fundamental limitar o tempo de telas e estimular atividades ao ar livre para prevenir e tratar o/a sobrepeso/obesidade.,"Crianças obesas possuem maior risco de doenças cardiovasculares, resistência insulínica, doença hepática gordurosa e doença do refluxo gastroesofágico.",,B,,2024,CERMAM,,AM,,,,false,"[{""term"":""Obesidade Infantil"",""code"":""55220"",""tree_ids"":[""C18.654.726.750.500.720"",""C23.888.144.699.500.750""],""hierarchy_path"":""Doenças › C18.654.726.750.500.720"",""role"":""primary""},{""term"":""Sobrepeso"",""code"":""50524"",""tree_ids"":[""C18.654.726.750"",""C23.888.144.699"",""E01.370.600.115.450.375.699"",""G07.100.100.160.120.699"",""G07.100.175.313.699""],""hierarchy_path"":""Doenças › C18.654.726.750"",""role"":""primary""}]"
25536,"Gestante adquiriu tuberculose pulmonar durante a gestação. Persiste bacilífera mesmo após o nascimento do bebê. Em relação ao recém-nascido dessa mãe, é CORRETO afirmar que:",Deve-se realizar vacina da BCG e contraindicar o aleitamento materno.,"Não há risco de tuberculose congênita, e o aleitamento materno está contraindicado até a mãe não ser mais bacilífera.","A vacina da BCG está indicada ao nascimento, não sendo necessária a quimioprofilaxia.","Deve-se iniciar quimioprofilaxia com isoniazida ou rifampicina e, após 3 meses, se teste tuberculínico for negativo, vacinar com BCG.",,D,,2024,CERMAM,,AM,,,,false,"[{""term"":""Tuberculose Pulmonar"",""code"":""14798"",""tree_ids"":[""C01.150.252.410.040.552.846.899"",""C01.748.939"",""C08.381.922"",""C08.730.939""],""hierarchy_path"":""Doenças › C01.150.252.410.040.552.846.899"",""role"":""primary""}]"
25535,"A afecção respiratória que acomete mais frequentemente recém-nascidos prematuros com menos de 28 semanas de gestação, do sexo masculino, em filhos de mães diabéticas, e que sofreram asfixia ao nascimento, chama-se:",Síndrome do escape de ar.,Síndrome da aspiração de mecônio.,Síndrome da hipertensão pulmonar persistente neonatal.,Síndrome do desconforto respiratório por deficiência de surfactante alveolar.,,D,,2024,CERMAM,,AM,,,,false,"[{""term"":""Síndrome do Desconforto Respiratório do Recém-Nascido"",""code"":""12548"",""tree_ids"":[""C08.381.840.500"",""C08.618.840.500"",""C16.614.521.563""],""hierarchy_path"":""Doenças › C08.381.840.500"",""role"":""primary""}]"
25534,"Lactente de quatro meses de vida é trazida pela mãe À UBS por apresentar estridor persistente há 2 meses. Segundo a mãe, a criança melhora quando colocada em posição pronada. O diagnóstico mais provável seria:",Laringocele.,Laringomalácea.,Estenose Subglótica.,Paresia De Prega Vocal.,,B,,2024,CERMAM,,AM,,,,false,"[{""term"":""Saúde do Lactente"",""code"":""56207"",""tree_ids"":[""N01.400.388"",""SP2.770.750.708""],""hierarchy_path"":""N › N01.400.388"",""role"":""primary""}]"
25533,"Secundigesta, 24 semanas, com relato de parto prematuro anteriormente, foi a consulta de pré-natal levando ultrassonografia transvaginal realizada com 20 semanas que referia cervicometria de 22 mm. Assinale a alternativa CORRETA referente ao colo e a conduta.",colo de tamanho normal. Realizar acompanhamento pré-natal.,colo curto. Iniciar gluconato de cálcio.,colo de tamanho normal. Reavaliar em 2 semanas.,colo curto. Iniciar progesterona vaginal.,,D,,2024,CERMAM,,AM,,,,false,"[{""term"":""Trabalho de Parto Prematuro"",""code"":""7925"",""tree_ids"":[""C12.050.703.420.491""],""hierarchy_path"":""Doenças › C12.050.703.420.491"",""role"":""primary""}]"
25532,"Gestante, IMC 35, na 12ª Semana de gestação foi a primeira consulta pré-natal. Quanto a profilaxia da pré-eclampsia nessa paciente, é correto afirmar que:",Deve ser realizada como na população geral.,Aguardar o resultado do Doppler de artérias uterinas.,Iniciar profilaxia com AAS até 36 semanas.,Não há indicação de profilaxia.,,C,,2024,CERMAM,,AM,,,,false,"[{""term"":""Pré-Eclâmpsia"",""code"":""11662"",""tree_ids"":[""C12.050.703.395.249""],""hierarchy_path"":""Doenças › C12.050.703.395.249"",""role"":""primary""}]"
25531,"Primigesta, 8 semanas, Rh negativo foi submetida a um procedimento de esvaziamento uterino pós aborto. Informa que o cônjuge é Rh positivo homozigoto. Qual a conduta a ser adotada?",não é necessário administrar imunoglobulina anti D pois nessa idade gestacional não há risco de aloimunização.,administrar imunoglobulina anti D para evitar aloimunização que pode ocorrer mesmo em gestações precoces.,administrar imunoglobulina anti D se o procedimento realizado foi a curetagem pois a mesma proporciona a passagem de hemácias fetais para circulação materna e aloimunização.,não administrar imunoglobulina anti D se o procedimento realizado foi aspiração manual intrauterina pois há passagem de hemácias fetais para a circulação materna e aloimunização.,,B,,2024,CERMAM,,AM,,,,false,[]
25530,"Gestante, 24 semanas, foi ao pré-natal com ultrassonografia realizada na 22ª semana, evidenciando polidramnia acentuada. Qual a provável causa para o aumento do líquido?",Pré eclampsia.,Hidranencefalia.,Valvula de uretra posterior.,Rins policísticos bilaterais.,,B,,2024,CERMAM,,AM,,,,false,"[{""term"":""Anormalidades Congênitas"",""code"":""14"",""tree_ids"":[""C16.131""],""hierarchy_path"":""Doenças › C16.131"",""role"":""primary""}]"
25529,Qual complicação pode ocorrer na gestação gemelar dicoriônica?,Transfusão feto fetal.,Perfusão arterial reversa.,Gemelaridade imperfeita.,Restrição de crescimento intrauterino.,,D,,2024,CERMAM,,AM,,,,false,"[{""term"":""Gravidez Gemelar"",""code"":""54811"",""tree_ids"":[""G08.686.784.769.545.253""],""hierarchy_path"":""Fenômenos Biológicos › G08.686.784.769.545.253"",""role"":""primary""},{""term"":""Complicações na Gravidez"",""code"":""11688"",""tree_ids"":[""C12.050.703""],""hierarchy_path"":""Doenças › C12.050.703"",""role"":""primary""}]"
25528,"Gestante, 37 semanas, foi a maternidade com sangramento vaginal abundante, vermelho rutilante. Ao exame as mucosas estavam descoradas ++/4+, útero com tônus normal, sem atividade uterina, colo com dilatação de 3,0 cm. Batimento cardíaco fetal 144 bpm. Realizada ultrassonografia que identificou placenta ocluindo o orifício interno cervical. Qual a conduta adequada?",Realizar cesariana.,Administrar tocolítico.,Induzir parto com ocitocina.,Aguardar parto vaginal.,,A,,2024,CERMAM,,AM,,,,false,"[{""term"":""Placenta Prévia"",""code"":""11354"",""tree_ids"":[""C12.050.703.420.714"",""C12.050.703.590.734""],""hierarchy_path"":""Doenças › C12.050.703.420.714"",""role"":""primary""}]"
25527,"Após a administração de ocitocina venosa 6mUl/min em uma gestante com 39 semanas em trabalho de parto, foi observado à cardiotocografia desacelerações tardias. Qual a conduta deve ser adotada inicialmente:",indicar cesariana.,administrar terbutalina.,suspender a ocitocina.,iniciar misoprostol.,,C,,2024,CERMAM,,AM,,,,false,"[{""term"":""Ocitocina"",""code"":""22596"",""tree_ids"":[""D06.472.699.631.692.433"",""D12.644.548.691.692.433""],""hierarchy_path"":""Compostos Químicos e Drogas › D06.472.699.631.692.433"",""role"":""primary""}]"
25526,"Gestante, 22 semanas, foi ao pré-natal com ultrassonografia realizada na 21ª semana, evidenciando oligodramnia acentuada. Qual a provável causa para a redução do líquido?",rins policísticos bilaterais levando a redução da diurese fetal.,atresia de esôfago levando a redução da deglutição do líquido amniótico.,anomalia de body stalk levando a redução da deglutição do líquido amniótico.,corioangioma placentário levando a absorção do líquido amniótico.,,A,,2024,CERMAM,,AM,,,,false,"[{""term"":""Anormalidades Congênitas"",""code"":""14"",""tree_ids"":[""C16.131""],""hierarchy_path"":""Doenças › C16.131"",""role"":""primary""}]"
25525,"Gestante, 37 semanas, foi a maternidade com sangramento vaginal discreto. Ao exame as mucosas estavam descoradas ++/4+, útero hipertônico colo com dilatação de 3,0 cm. Não foi identificado batimento cardíaco fetal. Realizada ultrassonografia que diagnosticou óbito fetal. Qual a conduta adequada",Realizar cesariana.,Realizar amniotomia.,Induzir com ocitocina.,Aguardar parto vaginal.,,B,,2024,CERMAM,,AM,,,,false,"[{""term"":""Morte Fetal"",""code"":""5424"",""tree_ids"":[""C12.050.703.223"",""C23.550.260.585""],""hierarchy_path"":""Doenças › C12.050.703.223"",""role"":""primary""}]"
25524,"Primipara, 24 horas após parto cesariano, apresentou temperatura axilar de 39 com hipertermia importante na incisão cirúrgica. Qual o agente etiológico mais provável?",Staphylococcus aureus ou epidermidis.,Chlamydia trachomatis ou Proteus mirabilis.,Escherichia coli ou Mycoplasma hominis.,Streptococcus beta hemolítico grupo A ou B.,,D,,2024,CERMAM,,AM,,,,false,[]
25523,A falha de fusão dos ductos de Muller originam:,útero unicomo.,útero septado.,útero em T.,útero didelfos,,D,,2024,CERMAM,,AM,,,,false,"[{""term"":""Ductos Paramesonéfricos"",""code"":""9287"",""tree_ids"":[""A16.623""],""hierarchy_path"":""Anatomia › A16.623"",""role"":""primary""}]"
25522,Assinale a alternativa CORRETA sobre drenagem venosa da veia ovariana:,À direita desemboca na veia renal predispondo a varicosidades.,À esquerda desemboca na veia renal predispondo a varicosidades.,Ambas desembocam na veia cava inferior sendo a chance de varicosidade igual em ambos os lados.,"Ambas desembocam na veia renal do respectivo lado, sendo a chance de varicosidade igual em ambos os lados.",,B,,2024,CERMAM,,AM,,,,false,"[{""term"":""Varizes"",""code"":""15051"",""tree_ids"":[""C14.907.927""],""hierarchy_path"":""Doenças › C14.907.927"",""role"":""primary""},{""term"":""Veia Cava Inferior"",""code"":""15084"",""tree_ids"":[""A07.015.908.949.648""],""hierarchy_path"":""Anatomia › A07.015.908.949.648"",""role"":""secondary""}]"
25521,"Paciente 36 anos foi ao ginecologista com queixa de dor aguda, em pontada, em fossa ilíaca direita. Trouxe Ultrassonografia evidenciando cisto hemorrágico que mede 40 mm. Qual a conduta adequada para esse caso?",Conduta expectante.,Realizar laparotomia para cistectomia.,Realizar laparoscopia para ooforectomia.,Aspiração guiada por ultrassonografia.,,A,,2024,CERMAM,,AM,,,,false,"[{""term"":""Dor Abdominal"",""code"":""24501"",""tree_ids"":[""C23.888.592.612.054"",""C23.888.821.030"",""F02.830.816.444.001"",""G11.561.790.444.001""],""hierarchy_path"":""Doenças › C23.888.592.612.054"",""role"":""primary""}]"
25520,"Paciente 40 anos foi ao mastologista com resultado de ultrassonografia evidenciando imagem cística, de forma oval, margens circunscritas, com conteúdo espesso, medindo 18x12 mm, localizado em quadrante supero lateral da mama direita. Qual classificação Bi Rads e conduta recomendada?","Bi Rads 4B, core biopsy.","Bi Rads 2, controle anual.","Bi Rads 3, reavaliar em 6 meses.","Bi Rads 0, complementar com mamografia.",,C,,2024,CERMAM,,AM,,,,false,"[{""term"":""Neoplasias Unilaterais da Mama"",""code"":""55838"",""tree_ids"":[""C04.588.180.800"",""C17.800.090.500.682""],""hierarchy_path"":""Doenças › C04.588.180.800"",""role"":""primary""}]"
25519,"Paciente 38 anos foi ao mastologista com resultado de ultrassonografia, evidenciando nódulo complexo sólido cístico, de forma oval, margens circunscritas, medindo 12 x 10 mm, localizado em quadrante supero-lateral da mama direita. Qual classificação Bi Rads e conduta recomendada?","Bi Rads 3, reavaliar em 6 meses.","Bi Rads 2, controle anual.","Bi Rads 4B, core biopsy.","Bi Rads 0, complementar com mamografia.",,C,,2024,CERMAM,,AM,,,,false,[]
25518,"Paciente foi ao ginecologista no interior do Amazonas, referindo úlcera genital que apareceu há 2 semanas. Ao exame físico, observou-se lesão ulcerada vulvar, cuja causa provável é uma infecção sexualmente transmissível. Não há laboratório disponível no local. De acordo com o Ministério da Saúde, como o médico assistente deve proceder para o melhor cuidado da paciente?",Tratar sífilis e cancroide.,Tratar sífilis e cancroide e investigar linfogranuloma venereo e Donovanose.,"Tratar cancroide, hérpes genital, donovanose e linfogranuloma venéreo.",Referenciar a paciente para um grande centro para diagnóstico e tratamento.,,A,,2024,CERMAM,,AM,,,,false,"[{""term"":""Infecções Sexualmente Transmissíveis"",""code"":""24326"",""tree_ids"":[""C01.221.812"",""C01.778"",""C12.100.937"",""C23.550.291.531.937""],""hierarchy_path"":""Doenças › C01.221.812"",""role"":""primary""}]"
25517,"Paciente 28 anos foi ao ginecologista com queixa de corrimento vaginal. O PH vaginal foi 5 e o teste de KOH positivo. Baseado na conduta do Ministério da Saúde, qual a melhor conduta?","Ceftriaxona 500mg, IM, dose única.","Clindamicina 300mg, VO, 2x/dia, por 7 dias.","Itraconazol 100mg, 2 comprimidos, VO, 2x/dia, por 1 dia.","Metronidazol 250mg, 2 comprimidos, VO, 2x/dia, por 7 dias.",,D,,2024,CERMAM,,AM,,,,false,"[{""term"":""Metronidazol"",""code"":""8985"",""tree_ids"":[""D02.640.672.500"",""D03.383.129.308.658.500""],""hierarchy_path"":""Compostos Químicos e Drogas › D02.640.672.500"",""role"":""primary""},{""term"":""Vaginose Bacteriana"",""code"":""29752"",""tree_ids"":[""C01.150.252.954"",""C12.050.351.500.894.906.800"",""C12.100.250.894.906.800""],""hierarchy_path"":""Doenças › C01.150.252.954"",""role"":""primary""}]"
25516,Qual das alternativas abaixo é manifestação da sífilis secundária?,Assintomática.,Linfonodos regionais.,Lesões cutâneo mucosas.,Lesões gomosas e nodulares.,,C,,2024,CERMAM,,AM,,,,false,[]
25515,A Donovanose é causada por qual agente etiológico?,Chlamydia Trachomatis.,Kebsiela granulomatis.,Haemóphilus ducreyi.,Mycoplasma genitalium.,,B,,2024,CERMAM,,AM,,,,false,[]
25514,"O rastreamento de HlV/Sífilis em gestantes, além do exame na primeira consulta, deve ser realizado:","No início do 30 trimestre (28ª semana); no momento do parto, ou em caso de aborto/natimorto independentemente de exames anteriores.","A cada trimestre; no momento do parto, ou em caso de aborto/natimorto, se exames anteriores negativos.","A cada trimestre; no momento do parto, ou em caso de aborto/natimorto, independentemente de exames anteriores.","No início do 3° trimestre (28ª semana); no momento do parto, ou em caso de aborto/natimorto, se exames anteriores negativos.",,A,,2024,CERMAM,,AM,,,,false,"[{""term"":""Infecções por HIV"",""code"":""24718"",""tree_ids"":[""C01.221.250.875"",""C01.221.812.640.400"",""C01.778.640.400"",""C01.925.782.815.616.400"",""C01.925.813.400"",""C12.100.937.640.400"",""C20.673.480""],""hierarchy_path"":""Doenças › C01.221.250.875"",""role"":""primary""}]"
25513,"Paciente do sexo masculino, 32 anos, portador de Retocolite Ulcerativa procura atendimento médico por dor abdominal. Teve o diagnóstico fechado após crises de diarreia sanguinolenta, sendo submetido a colonoscopia na época. Desde então vem sendo tratado por aminossalicilatos orais, porém refere uso irregular da medicação. A crise atual iniciou há 3 dias, com cólica abdominal difusa progressiva associada a quadro de diarreia com sangue. Evoluiu com piora do estado geral, iniciando febre diária, piora da frequência e volume sanguinolento da diarreia (cerca de 10 episódios ao dia), anorexia e queda do estado geral. Ao exame físico, encontra-se em REG, pálido, taquicárdico, levemente dispneico e normotenso. Seu abdome é algo distendido, doloroso à palpação profunda difusamente, sem irritação peritoneal. Sua investigação laboratorial evidenciou Leucograma: 16.000, Hb: 9g/dl, Proteína C reativa: 68mg/dl e VHS: 75mm/h. Sobre o caso descrito, assinale a alternativa CORRETA:","Há indicação de internação hospitalar para ressuscitação volêmica, monitorização e início do tratamento clínico com opióides para a dor e loperamida para o quadro diarreico.",O tratamento da crise aguda com ciclosporina e infliximabe podem evitar a evolução para tratamento cirúrgico de urgência.,"Evolução para megacólon tóxico piora bastante o prognóstico deste paciente, estando indicado o enema opaco baritado para confirmação do seu diagnóstico.",O risco iminente de sepse contraindica o uso de corticoides neste caso.,,B,,2024,CERMAM,,AM,,,,false,"[{""term"":""Colite Ulcerativa"",""code"":""23971"",""tree_ids"":[""C06.405.205.265.231"",""C06.405.205.731.249"",""C06.405.469.158.188.231"",""C06.405.469.432.249""],""hierarchy_path"":""Doenças › C06.405.205.265.231"",""role"":""primary""}]"
25512,"Paciente do sexo feminino, 62 anos, tabagista e diabética, apresenta quadro de icterícia progressiva há cerca de 1 mês, associada a prurido cutâneo e emagrecimento, sendo internada para investigação diagnóstica. Seu exame físico apresentava icterícia +++/4 e massa palpável, indolor, de contornos bem definidos em HD. Ausência de linfonodos cervicais palpáveis. Sua avaliação laboratorial evidenciou leucograma e transaminases normais, bilirrubina total: 12mg/dI, bilirrubina direta: 11 ,5mg/dI, fosfatase alcalina: 840mg/dl, gama GT: 1.200mg/dl e CA 19-9: 250U/mI. Optou-se pela solicitação de tomografia computadorizada com contraste venoso que evidenciou volumosa dilatação da vesícula biliar e das vias biliares intra e extra-hepáticas, além de massa sólida de 5cm em cabeça do pâncreas que invade colédoco distal e tem íntima relação com os vasos mesentéricos. Sobre o caso, assinale a alternativa CORRETA:","Caso observemos envolvimento menor que 180 graus da circunferência da artéria mesentérica superior, a quimioterapia neoadjuvante pode tornar a ressecção tumoral factível.","A definição da conduta frente a esta tumoração depende de biópsia aspirativa por agulha, realizada via radiologia intervencionista.","Não existe possibilidade de tratamento curativo sem a duodenopancreatectomia e, apesar deste procedimento ter morbidade elevada, ele é amplamente acessível já que a maior parte dos pacientes apresenta doença ressecável ao diagnóstico.","Caso constatada a irressecabilidade do tumor, o tratamento endoscópico paliativo da icterícia deste paciente é contraindicado.",,A,,2024,CERMAM,,AM,,,,false,"[{""term"":""Icterícia Obstrutiva"",""code"":""38066"",""tree_ids"":[""C23.550.429.500.755"",""C23.888.885.375.500""],""hierarchy_path"":""Doenças › C23.550.429.500.755"",""role"":""primary""},{""term"":""Neoplasias Pancreáticas"",""code"":""10378"",""tree_ids"":[""C04.588.274.761"",""C04.588.322.475"",""C06.301.761"",""C06.689.667"",""C19.344.421""],""hierarchy_path"":""Doenças › C04.588.274.761"",""role"":""primary""}]"
25511,"Paciente do sexo masculino, 45 anos, é achado desmaiado no banheiro da sua residência e trazido para o pronto socorro. Apresenta-se hipocorado +++/4, FC: 120bpm, FR: 28irpm, P.A.: 80x60mmHg e débito urinário reduzido. Não há icterícia, edema de membros inferiores ou abdome ascítico. Foi infundido inicialmente 1.000ml de ringer lactato durante ressuscitação volêmica e transfundidos 2 concentrados de hemácias após hemograma revelar hemoglobina 7g/dl. Após as medidas iniciais, o paciente apresentou estabilização dos sinais clínicos e referiu a equipe estar apresentando fezes enegrecidas de odor fétido há vários dias. Nega hematêmese e quadro febril. Sobre o caso descrito, assinale a alternativa INCORRETA:","Na avaliação laboratorial deste paciente, devemos observar elevados índices de uréia sérica e relação uréja/creatinina acima de 50.","Os dados clínicos apresentados nos permitem afirmar que este paciente apresenta risco elevado para complicações e óbito, sendo indicada tratamento intervencionista urgente.",Admissão do paciente com choque grave por si já fecha critério para tratamento cirúrgico precoce para controle do sangramento.,"Caso a endoscopia digestiva alta não evidencie foco de sangramento, a angio-tomografia é opção adequada para identificação do sítio de sangramento.",,C,,2024,CERMAM,,AM,,,,false,"[{""term"":""Choque"",""code"":""13147"",""tree_ids"":[""C23.550.835""],""hierarchy_path"":""Doenças › C23.550.835"",""role"":""primary""},{""term"":""Hemorragia Gastrointestinal"",""code"":""6623"",""tree_ids"":[""C06.405.227"",""C23.550.414.788""],""hierarchy_path"":""Doenças › C06.405.227"",""role"":""primary""}]"
25510,"Paciente do sexo feminino, 58 anos, diabética e obesa, apresenta quadro de dor intensa em membro inferior esquerdo. Refere que há 2 dias iniciou quadro de edema e eritema em perna esquerda, acompanhado de bolhas e áreas de parestesia. Procurou atendimento médico na Unidade Básica de Saúde, sendo prescrita cefalexina e orientações para tratamento domiciliar. Evoluiu hoje com aumento importante da intensidade da dor e piora do aspecto do membro. Nega febre. Ao exame físico, a paciente apresenta-se em REG, pálida, com fascies de dor, taquicárdica, levemente dispneica, afebril e normotensa. Apresenta perna e pé esquerdo com edema com cacifo, eritema, áreas enegrecidas na pele, bolhas hemorrágicas, algumas estouradas drenando conteúdo turvo e fétido. Leucograma: 15.000, Hemoglobina: 9g/dl, Proteína C reativa: 120mg/dl, glicemia capilar: 350mg/dl, creatinina: 2,5mg/dl. Sobre o caso acima, assinale a alternativa CORRETA:","Os dados fornecidos são insuficientes para indicar tratamento cirúrgico, estando indicada a investigação de coleções profundas no membro através de ultrassonografia.",O desbridamento precoce com ressecção agressiva e extensa de tecido infectado e desvitalizado tem impacto direto no sucesso do tratamento e na melhora da sobrevida.,A associação de Penicilina Cristalina com aminoglicosídeos compõe a escolha antibiótica empírica de escolha para o caso.,"Quando realizada nas primeiras 72 horas após a admissão, geralmente um desbridamento é suficiente para o controle do foco infeccioso.",,B,,2024,CERMAM,,AM,,,,false,"[{""term"":""Fasciite Necrosante"",""code"":""32750"",""tree_ids"":[""C05.321.550""],""hierarchy_path"":""Doenças › C05.321.550"",""role"":""primary""}]"
25509,"Paciente do sexo masculino, 2 anos de idade, é trazido pela mãe ao pronto socorro, queixando dor inguinal intensa à direita há cerca de 4 horas. Refere aparecimento de ""caroço"" em região inguinal quando a criança chora, desde o nascimento, e que desaparece quando a criança dorme. Informa que esta nodulação vem aumentando de volume com o passar do tempo. Ao exame físico, observamos abaulamento inguino-escrotal volumoso, doloroso à palpação, irredutível, sem sinais flogísticos. Sobre o caso clínico, assinale a alternativa CORRETA:","O exame físico sugere estrangulamento herniário, estando indicada a ultrassonografia de urgência para confirmação diagnóstica e programação cirúrgica.","A complicação descrita acima, classifica a doença como Nyhus IVa.","Caso a redução do abaulamento não seja factível, há indicação de tratamento cirúrgico de urgência, com inguinotomia para correção da falha anatomica e laparotomia para enterectomia e enteroanastomose.","A redução do abaulamento é dificultada pela dor e pelo choro, estando indicada a analgesia e sedação para o procedimento.",,D,,2024,CERMAM,,AM,,,,false,"[{""term"":""Hérnia Inguinal"",""code"":""6711"",""tree_ids"":[""C23.300.707.374.875""],""hierarchy_path"":""Doenças › C23.300.707.374.875"",""role"":""primary""}]"
25508,"Você foi convidado para discutir o desfecho insatisfatório de um caso clínico de um paciente politraumatizado. O paciente, do sexo masculino, 60 anos, hipertenso e diabético, foi vítima de agressão física com trauma torácico e abdominal contuso e fratura exposta de fémur, apresentando sinais clinicos de choque grave, sendo inicialmente submetido a ressuscitação com ringer lactato e volumosa hemotransfusão. O tratamento definitivo das lesões compreendeu drenagem fechada de tórax por hemopneumotórax, laparotomia exploradora com hepatorrafia devido a extensa laceração hepática e desbridamento cirúrgico com estabilização do foco de fratura. O paciente foi transferido para a UTI para cuidados intensivos, porém evoluiu com pneumonia, infecção no foco de fratura, sepse e óbito após 14 dias. A respeito das implicações imunológicas referentes ao caso acima, assinale a alternativa INCORRETA:","Há disfunção endotelial relacionada ao trauma e perda sanguínea, com liberação de fatores moleculares associados ao trauma (DAMPs) que resultam em ativação do complemento e do sistema imune celular, resultando em grande produção de citocinas, inflamação sistémica e lesão tecidual à distância.","O ácido tranexâmico, frequentemente indicado em pacientes em estado de choque hemorrágico por trauma, parece ter efeito imunomodulador pela inibição da fibrinólise e menor ativação do complemento.","Durante a SIRS, caso se compensem as comorbidades existentes, o idoso traumatizado passa a ter o mesmo prognóstico de pacientes jovens expostos a trauma e perda sanguínea.","Antibioticoprofilaxia, evitar o uso de colóides sintéticos à base de amido na ressuscitação volêmica e o uso restritivo de concentrado de hemácias provavelmente diminuiriam os efeitos da SIRS neste paciente.",,C,,2024,CERMAM,,AM,,,,false,"[{""term"":""Sepse Neonatal"",""code"":""56353"",""tree_ids"":[""C01.757.580"",""C16.614.627"",""C23.550.470.790.500.470""],""hierarchy_path"":""Doenças › C01.757.580"",""role"":""primary""}]"
25507,"Paciente do sexo masculino, 10 anos de idade, apresentando quadro de dor aguda e progressiva em FID, associada a vómitos e febre e sinais de irritação peritoneal. Foi indicada a laparotomia pela hipótese diagnóstica de apendicite aguda, porém durante a exploração cirúrgica foi observado abcesso bloqueado em FID secundário a processo inflamatório e perfuração em estrutura saculiforme de 5cm de diâmetro localizado em íleo distal, há cerca de 50cm da vávula íleo-ceçal. O apêndice não tinha sinais patológicos. Optou-se por enterectomia do segmento ileal acometido, enteroanastomose e apendicectomia incidental. A mãe do paciente solicitou esclarecimento sobre o achado cirúrgico e a patologia do filho. As seguintes orientações são adequadas para o caso, EXCETO:","""""A maioria das pessoas não sabe que tem essa pequena alteração no intestino porque não tem sintomas e se pode passar a vida inteira sem apresentar complicações"""".","""""É uma doença de difícil diagnóstico porque ela normalmente passa despercebida nos exames de imagem como ultrassonografia e tomografia e o diagnóstico geralmente é feito durante uma cirurgia para outras doenças"""".","""""Essa doença não complica apenas com inflamação e casos de obstrução intestinal e hemorragia digestiva também podem ocorrer"""".","""""As duas principais causas de inflamação são a presença de tecido de outras partes do tubo digestivo (tecido ectópico), como esófago e duodeno, e perfuração por corpos estranhos como espinhas de peixe"""".",,D,,2024,CERMAM,,AM,,,,false,"[{""term"":""Divertículo Ileal"",""code"":""8636"",""tree_ids"":[""A03.556.124.684.249.612"",""A03.556.249.124.612"",""C06.198.859"",""C06.405.205.282.750.750"",""C16.131.314.556"",""C23.300.415.750""],""hierarchy_path"":""Anatomia › A03.556.124.684.249.612"",""role"":""primary""}]"
25506,"Paciente do sexo masculino, 24 anos, é trazido ao pronto socorro por terceiros devido a ferimento por arma branca no tórax. O paciente é admitido desacordado, bradipneico e pálido, com lesão traumática identificada em precórdio. Realizada monitorização de emergência, foi identificada FC: 50bpm e P.A: 60x30mmHg. O exame físico evidenciou, ainda, distensão de veias jugulares, murmúrio vesicular fisiológico bilateralmente e abafamento de bulhas cardíacas. Sobre o caso, assinale a alternativa INCORRETA:",Este tipo de ferimento atinge mais frequentemente o ventrículo direito.,"Uma vez avaliado o mecanismo do trauma e identificada a tríade de Beck, o próximo passo para diagnóstico é a tomografia de tórax com contraste endovenoso.","Apesar de haver sangramento de volume variável, o choque grave apresentado pelo paciente é classificado como obstrutivo.","Há indicação precisa de toracotomia de emergência, frequentemente realizada ainda, na sala do atendimento inicial.",,B,,2024,CERMAM,,AM,,,,false,"[{""term"":""Ferimentos Perfurantes"",""code"":""15349"",""tree_ids"":[""C26.986.950""],""hierarchy_path"":""Doenças › C26.986.950"",""role"":""primary""},{""term"":""Traumatismos Cardíacos"",""code"":""6488"",""tree_ids"":[""C26.891.375""],""hierarchy_path"":""Doenças › C26.891.375"",""role"":""primary""}]"
