nome,questoes,url
"HEL - PR - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1071/
"HELGJ - RJ - 2011 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/534/
"HELGJ - RJ - 2013 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/465/
"HELGJ - RJ - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/2/
"HELGJ - RJ - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/352/
"HEUE - ES - 2024 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3025/
"HEUE - ES - 2025 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3600/
"HEVV - ES - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/304/
"HEVV - ES - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/117/
"HEVV - ES - 2016 - R1 - 1 Premium (Gratuito)",90,https://www.provaderesidencia.com.br/premium/prova/769/
"HEVV - ES - 2017 - R1 - 1 Premium (Gratuito)",90,https://www.provaderesidencia.com.br/premium/prova/936/
"HEVV - ES - 2018 - R1 - 1 Premium (Gratuito)",90,https://www.provaderesidencia.com.br/premium/prova/1196/
"HEVV - ES - 2019 - R1 - 1 Premium (Gratuito)",90,https://www.provaderesidencia.com.br/premium/prova/1517/
"HEVV - ES - 2020 - R1 - 1 Premium (Pago)",90,https://www.provaderesidencia.com.br/premium/prova/1882/
"HEVV - ES - 2020 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1844/
"HEVV - ES - 2020 - R3 - CLÍNICA MÉDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1803/
"HEVV - ES - 2021 - R1 - 1 Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/2106/
"HEVV - ES - 2021 - R3 - CIRURGIA Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/2148/
"HEVV - ES - 2021 - R3 - CLÍNICA MÉDICA Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/2173/
"HEVV - ES - 2022 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2351/
"HEVV - ES - 2022 - R3 - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2395/
"HEVV - ES - 2022 - R3 - CLINICA MEDICA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2272/
"HEVV - ES - 2023 - R+ - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2816/
"HEVV - ES - 2023 - R+ - CLINICA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2949/
"HEVV - ES - 2023 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2801/
"HEVV - ES - 2024 - MASTOLOGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3067/
"HEVV - ES - 2024 - R+ - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3293/
"HEVV - ES - 2024 - R+ - CLINICA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3053/
"HEVV - ES - 2024 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3063/
"HEVV - ES - 2025 - MASTOLOGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3625/
"HEVV - ES - 2025 - R+ - CIRURGIA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3658/
"HEVV - ES - 2025 - R+ - CLINICA Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/3396/
"HEVV - ES - 2025 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3601/
"HFA - DF - 2009 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/583/
"HFA - DF - 2010 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/5/
"HFA - DF - 2011 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/693/
"HFA - DF - 2012 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/64/
"HFA - DF - 2013 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/400/
"HFA - DF - 2014 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/134/
"HFA - DF - 2015 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/443/
"HFA - DF - 2016 - R1 - 1 Premium (Gratuito)",49,https://www.provaderesidencia.com.br/premium/prova/844/
"HFA - DF - 2017 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1045/
"HFA - DF - 2018 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1229/
"HFA - DF - 2018 - R3 - CIRURGIA GERAL Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1267/
"HFA - DF - 2018 - R3 - CLÍNICA MÉDICA Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1312/
"HFA - DF - 2019 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1391/
"HFA - DF - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1833/
"HFA - DF - 2021 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2227/
"HFA - DF - 2021 - R3 - CIRURGIA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2236/
"HFA - DF - 2021 - R3 - CLÍNICA MÉDICA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2197/
"HFR - MG - 2019 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1444/
"HGG-GO - GO - 2013 - R1 - 1",99,https://www.provaderesidencia.com.br/premium/prova/320/
"HGG-GO - GO - 2014 - R1 - 1",85,https://www.provaderesidencia.com.br/premium/prova/93/
"HIAE - SP - 2009 - R1 - 1",99,https://www.provaderesidencia.com.br/premium/prova/469/
"HIAE - SP - 2010 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/201/
"HIAE - SP - 2011 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/755/
"HIAE - SP - 2012 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/572/
"HIAE - SP - 2013 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/719/
"HIAE - SP - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/152/
"HIAE - SP - 2015 - R1 - 1",75,https://www.provaderesidencia.com.br/premium/prova/334/
"HIAE - SP - 2017 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/910/
"HIAE - SP - 2018 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1204/
"HIAE - SP - 2019 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1447/
"HIAE - SP - 2020 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/1588/
"HIAE - SP - 2020 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1711/
"HIAE - SP - 2020 - R3 - CLÍNICA MÉDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1761/
"HIAE - SP - 2020 - R3 - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1771/
"HIAE - SP - 2021 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2040/
"HIAE - SP - 2021 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2049/
"HIAE - SP - 2021 - R3 - CLÍNICA MÉDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1989/
"HIAE - SP - 2021 - R3 - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2072/
"HIAE - SP - 2022 - R1 - 1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2260/
"HIAE - SP - 2022 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2511/
"HIAE - SP - 2022 - R3 - CLINICA MEDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2434/
"HIAE - SP - 2022 - R3 - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2394/
"HIAE - SP - 2023 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2855/
"HIAE - SP - 2023 - R+ - CLINICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2884/
"HIAE - SP - 2023 - R+ - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2713/
"HIAE - SP - 2023 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/2844/
"HIAE - SP - 2024 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3242/
"HIAE - SP - 2024 - R+ - CLINICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3111/
"HIAE - SP - 2024 - R+ - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3264/
"HIAE - SP - 2024 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/3123/
"HIAE - SP - 2025 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3510/
"HIAE - SP - 2025 - R+ - CLINICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3378/
"HIAE - SP - 2025 - R+ - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3357/
"HIAE - SP - 2025 - R1 Premium (Pago)",75,https://www.provaderesidencia.com.br/premium/prova/3506/
"HIFA - ES - 2023 - R+ - PEDIATRIA Premium (Pago)",20,https://www.provaderesidencia.com.br/premium/prova/2861/
"HIFA - ES - 2023 - R1 Premium (Pago)",40,https://www.provaderesidencia.com.br/premium/prova/2642/
"HIS - SP - 2019 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1490/
"HIS - SP - 2020 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1599/
"HIS - SP - 2020 - R3 - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1817/
"HIS - SP - 2021 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2013/
"HIS - SP - 2022 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2551/
"HIS - SP - 2023 - R+ - PEDIATRIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2650/
"HIS - SP - 2023 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2619/
"HIS - SP - 2024 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2996/
"HIS - SP - 2025 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3503/
"HIVS - RN - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/262/
"HIVS - RN - 2016 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/760/
"HJAF - SC - 2013 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/129/
"HJAF - SC - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/538/
"HLR - GO - 2014 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/565/
"HMAR - AL - 2016 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/894/
"HMAR - AL - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/977/
"HMAR - AL - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1243/
"HMAR - AL - 2019 - R1 - 1 Premium (Gratuito)",69,https://www.provaderesidencia.com.br/premium/prova/1547/
"HMAR - AL - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1716/
"HMAR - AL - 2022 - R3 - CLINICA MEDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2290/
"HMASP - SP - 2016 - R1 - 1 Premium (Gratuito)",80,https://www.provaderesidencia.com.br/premium/prova/834/
"HMASP - SP - 2017 - R1 - 1 Premium (Gratuito)",80,https://www.provaderesidencia.com.br/premium/prova/1016/
"HMASP - SP - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1118/
"HMASP - SP - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1446/
"HMASP - SP - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1573/
"HMASP - SP - 2021 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1948/
"HMASP - SP - 2021 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2095/
"HMASP - SP - 2022 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2309/
"HMASP - SP - 2022 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2375/
"HMASP - SP - 2023 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2857/
"HMD-RS - RS - 2012 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/527/
"HMDI - GO - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1042/
"HMDI - GO - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1142/
"HMDI - GO - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1368/
"HMDI - GO - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1583/
"HMDI - GO - 2021 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2207/
"HMDI - GO - 2022 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2402/
"HMJLF - MG - 2017 - R1 - 1 Premium (Gratuito)",75,https://www.provaderesidencia.com.br/premium/prova/1078/
"HMMG - SP - 2013 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/217/
"HMMG - SP - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/678/
"HMMG - SP - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/738/
"HMMG - SP - 2016 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/773/
"HMMG - SP - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/932/
"HMMG - SP - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1209/
"HMMG - SP - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1457/
"HMMG - SP - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1733/
"HMMG - SP - 2021 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2094/
"HMMG - SP - 2021 - R3 - CIRURGIA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2090/
"HMMG - SP - 2022 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2301/
"HMMG - SP - 2022 - R3 - CIRURGIA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2476/
"HMMG - SP - 2023 - R+ - CIRURGIA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2794/
"HMMG - SP - 2023 - R+ - PEDIATRIA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2863/
"HMMG - SP - 2023 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2648/
"HMMG - SP - 2024 - R+ - CIRURGIA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3185/
"HMMG - SP - 2024 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3216/
"HMMG - SP - 2025 - R+ - CIRURGIA Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3602/
"HMMG - SP - 2025 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3575/
"HMMKB - SC - 2009 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/165/
"HMMKB - SC - 2010 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/525/
"HMMKB - SC - 2011 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/105/
"HMMKB - SC - 2019 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1459/
"HMSC - SP - 2014 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/213/
"HMV - RS - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/270/
"HMV - RS - 2015 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/600/
"HMV - RS - 2025 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3475/
"HNMD - RJ - 2009 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/688/
"HNMD - RJ - 2010 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/453/
"HNMD - RJ - 2011 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/699/
"HNMD - RJ - 2012 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/224/
"HNMD - RJ - 2013 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/701/
"HNMD - RJ - 2014 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/258/
"HNMD - RJ - 2015 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/202/
"HNMD - RJ - 2016 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/772/
"HNMD - RJ - 2017 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/988/
"HNMD - RJ - 2018 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1192/
"HNMD - RJ - 2019 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1367/
"HNMD - RJ - 2019 - R3 - CIRURGIA GERAL Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1344/
"HNMD - RJ - 2019 - R3 - CLÍNICA MÉDICA Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1433/
"HNMD - RJ - 2020 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1596/
"HNMD - RJ - 2020 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1881/
"HNMD - RJ - 2020 - R3 - CLÍNICA MÉDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1680/
"HNMD - RJ - 2021 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2036/
"HNMD - RJ - 2021 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2018/
"HNMD - RJ - 2021 - R3 - CLÍNICA MÉDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/1943/
"HNMD - RJ - 2022 - R1 - 1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2562/
"HNMD - RJ - 2022 - R3 - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2607/
"HNMD - RJ - 2022 - R3 - CLINICA MEDICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2417/
"HNMD - RJ - 2023 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2694/
"HNMD - RJ - 2023 - R+ - CLINICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2630/
"HNMD - RJ - 2023 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2743/
"HNMD - RJ - 2024 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/2988/
"HNMD - RJ - 2024 - R+ - CLINICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3028/
"HNMD - RJ - 2024 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3126/
"HNMD - RJ - 2025 - R+ - CIRURGIA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3615/
"HNMD - RJ - 2025 - R+ - CLINICA Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3661/
"HNMD - RJ - 2025 - R1 Premium (Pago)",50,https://www.provaderesidencia.com.br/premium/prova/3418/
"HNSC - SC - 2011 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/246/
"HNSC - SC - 2022 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2354/
"HNSG - PR - 2013 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/250/
"HNSG - PR - 2014 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/188/
"HNSL-PR - PR - 2010 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/513/
"HNSL-PR - PR - 2010 - R1 - 2",20,https://www.provaderesidencia.com.br/premium/prova/416/
"HOA - AC - AC - 2023 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2665/
"HOA - AC - AC - 2025 - R1 Premium (Pago)",60,https://www.provaderesidencia.com.br/premium/prova/3607/
"HOA - GO - 2016 - R1 - 1 Premium (Gratuito)",120,https://www.provaderesidencia.com.br/premium/prova/896/
"HOA - GO - 2017 - R1 - 1 Premium (Gratuito)",120,https://www.provaderesidencia.com.br/premium/prova/931/
"HOA - GO - 2018 - R1 - 1 Premium (Gratuito)",120,https://www.provaderesidencia.com.br/premium/prova/1112/
"HOA - GO - 2019 - R1 - 1 Premium (Gratuito)",120,https://www.provaderesidencia.com.br/premium/prova/1524/
"HOA - GO - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1789/
"HOA - GO - 2022 - R1 - 1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/2496/
"HOA - GO - 2023 - R1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/2948/
"HOA - GO - 2024 - R1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/3051/
"HOA - GO - 2025 - R1 Premium (Pago)",80,https://www.provaderesidencia.com.br/premium/prova/3668/
"HOA-AC - AC - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1201/
"HOA-AC - AC - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1818/
"HOB - DF - DF - 2022 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2564/
"HOB - DF - DF - 2023 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2624/
"HOB - DF - DF - 2024 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3288/
"HOB - DF - DF - 2025 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3645/
"HOB-DF - DF - 2016 - R1 - 1 Premium (Gratuito)",60,https://www.provaderesidencia.com.br/premium/prova/782/
"HOB-DF - DF - 2017 - R1 - 1 Premium (Gratuito)",60,https://www.provaderesidencia.com.br/premium/prova/911/
"HOB-DF - DF - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1126/
"HOB-DF - DF - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1499/
"HOB-DF - DF - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1558/
"HOB-DF - DF - 2021 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2088/
"HOC - BA - 2015 - R1 - 1",120,https://www.provaderesidencia.com.br/premium/prova/314/
"HOC - BA - 2016 - R1 - 1 Premium (Gratuito)",120,https://www.provaderesidencia.com.br/premium/prova/758/
"HOC - BA - 2017 - R1 - 1 Premium (Gratuito)",120,https://www.provaderesidencia.com.br/premium/prova/1076/
"HOC-TO - TO - 2019 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1462/
"HOG - GO - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1087/
"HOG - GO - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1140/
"HOG - GO - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1419/
"HOG - GO - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1614/
"HOG - PR - PR - 2025 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3437/
"HOG-SP - SP - 2017 - R1 - 1 Premium (Gratuito)",30,https://www.provaderesidencia.com.br/premium/prova/1074/
"HOG-SP - SP - 2018 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1168/
"HOG-SP - SP - 2019 - R1 - 1 Premium (Gratuito)",50,https://www.provaderesidencia.com.br/premium/prova/1476/
"HOG-SP - SP - 2020 - R1 - 1 Premium (Pago)",25,https://www.provaderesidencia.com.br/premium/prova/1740/
"HOL-PA - PA - 2012 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/628/
"HOL-PA - PA - 2013 - R1 - 1",50,https://www.provaderesidencia.com.br/premium/prova/230/
"HOS - SP - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1248/
"HOS - SP - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1386/
"HOS - SP - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1786/
"HOS - SP - 2021 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2005/
"HOS - SP - 2022 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2253/
"HOS - SP - 2023 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/2734/
"HOS - SP - 2024 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3143/
"HOS - SP - 2025 - R1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/3380/
"HP-SP - SP - 2010 - R1 - 1",119,https://www.provaderesidencia.com.br/premium/prova/713/
"HP-SP - SP - 2012 - R1 - 1",100,https://www.provaderesidencia.com.br/premium/prova/436/
"HPEV - SP - 2016 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/777/
"HPEV - SP - 2017 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/926/
"HPEV - SP - 2018 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1191/
"HPEV - SP - 2019 - R1 - 1 Premium (Gratuito)",100,https://www.provaderesidencia.com.br/premium/prova/1500/
"HPEV - SP - 2020 - R1 - 1 Premium (Pago)",100,https://www.provaderesidencia.com.br/premium/prova/1694/
